"","tool","run","parameter","moment","value"
"4802","nm7",103,"THETA3","estimate","0.0667764"
"4803","nm7",103,"THETA3","prse",NA
"4804","nm7",103,"THETA3","se",NA
"4805","nm7",103,"THETA4","estimate","4.60389"
"4806","nm7",103,"THETA4","prse",NA
"4807","nm7",103,"THETA4","se",NA
"4808","nm7",103,"THETA5","estimate","175.669"
"4809","nm7",103,"THETA5","prse",NA
"4810","nm7",103,"THETA5","se",NA
"4811","nm7",103,"THETA6","estimate","0.878071"
"4812","nm7",103,"THETA6","prse",NA
"4813","nm7",103,"THETA6","se",NA
"4814","nm7",103,"THETA7","estimate","2.16029"
"4815","nm7",103,"THETA7","prse",NA
"4816","nm7",103,"THETA7","se",NA
"4817","nm7",103,"OMEGA1.1","estimate","0.254457"
"4818","nm7",103,"OMEGA1.1","prse",NA
"4819","nm7",103,"OMEGA1.1","se",NA
"4820","nm7",103,"OMEGA2.1","estimate","0"
"4821","nm7",103,"OMEGA2.1","prse",NA
"4822","nm7",103,"OMEGA2.1","se",NA
"4823","nm7",103,"OMEGA2.2","estimate","0.137744"
"4824","nm7",103,"OMEGA2.2","prse",NA
"4825","nm7",103,"OMEGA2.2","se",NA
"4826","nm7",103,"OMEGA3.1","estimate","0"
"4827","nm7",103,"OMEGA3.1","prse",NA
"4828","nm7",103,"OMEGA3.1","se",NA
"4829","nm7",103,"OMEGA3.2","estimate","0"
"4830","nm7",103,"OMEGA3.2","prse",NA
"4831","nm7",103,"OMEGA3.2","se",NA
"4832","nm7",103,"OMEGA3.3","estimate","0.091383"
"4833","nm7",103,"OMEGA3.3","prse",NA
"4834","nm7",103,"OMEGA3.3","se",NA
"4835","nm7",103,"SIGMA1.1","estimate","0.0676776"
"4836","nm7",103,"SIGMA1.1","prse",NA
"4837","nm7",103,"SIGMA1.1","se",NA
"4838","nm7",103,"cov","status","0"
"4839","nm7",103,"prob","text","103 phase1 2 CMT like 1004 but diff. initial on V3"
"4840","nm7",103,"min","status","0"
"4841","nm7",103,"data","filename","../data/103.csv"
"4842","nm7",104,"ofv","minimum","2500.61107803864"
"4843","nm7",104,"THETA1","estimate","8.93722"
"4844","nm7",104,"THETA1","prse",NA
"4845","nm7",104,"THETA1","se",NA
"4846","nm7",104,"THETA2","estimate","19.9727"
"4847","nm7",104,"THETA2","prse",NA
"4848","nm7",104,"THETA2","se",NA
"4849","nm7",104,"THETA3","estimate","0.0619683"
"4850","nm7",104,"THETA3","prse",NA
"4851","nm7",104,"THETA3","se",NA
"4852","nm7",104,"THETA4","estimate","3.00963"
"4853","nm7",104,"THETA4","prse",NA
"4854","nm7",104,"THETA4","se",NA
"4855","nm7",104,"THETA5","estimate","96.8273"
"4856","nm7",104,"THETA5","prse",NA
"4857","nm7",104,"THETA5","se",NA
"4858","nm7",104,"THETA6","estimate","1.02917"
"4859","nm7",104,"THETA6","prse",NA
"4860","nm7",104,"THETA6","se",NA
"4861","nm7",104,"THETA7","estimate","1.21501"
"4862","nm7",104,"THETA7","prse",NA
"4863","nm7",104,"THETA7","se",NA
"4864","nm7",104,"OMEGA1.1","estimate","0.211819"
"4865","nm7",104,"OMEGA1.1","prse",NA
"4866","nm7",104,"OMEGA1.1","se",NA
"4867","nm7",104,"OMEGA2.1","estimate","0"
"4868","nm7",104,"OMEGA2.1","prse",NA
"4869","nm7",104,"OMEGA2.1","se",NA
"4870","nm7",104,"OMEGA2.2","estimate","0.0774472"
"4871","nm7",104,"OMEGA2.2","prse",NA
"4872","nm7",104,"OMEGA2.2","se",NA
"4873","nm7",104,"OMEGA3.1","estimate","0"
"4874","nm7",104,"OMEGA3.1","prse",NA
"4875","nm7",104,"OMEGA3.1","se",NA
"4876","nm7",104,"OMEGA3.2","estimate","0"
"4877","nm7",104,"OMEGA3.2","prse",NA
"4878","nm7",104,"OMEGA3.2","se",NA
"4879","nm7",104,"OMEGA3.3","estimate","0.0969279"
"4880","nm7",104,"OMEGA3.3","prse",NA
"4881","nm7",104,"OMEGA3.3","se",NA
"4882","nm7",104,"SIGMA1.1","estimate","0.0706301"
"4883","nm7",104,"SIGMA1.1","prse",NA
"4884","nm7",104,"SIGMA1.1","se",NA
"4885","nm7",104,"cov","status","0"
"4886","nm7",104,"prob","text","104 phase1 2 CMT like 1004 but diff. initial on V3"
"4887","nm7",104,"min","status","0"
"4888","nm7",104,"data","filename","../data/104.csv"
"4889","nm7",105,"ofv","minimum","2116.85125617269"
"4890","nm7",105,"THETA1","estimate","8.79654"
"4891","nm7",105,"THETA1","prse",NA
"4892","nm7",105,"THETA1","se",NA
"4893","nm7",105,"THETA2","estimate","22.7939"
"4894","nm7",105,"THETA2","prse",NA
"4895","nm7",105,"THETA2","se",NA
"4896","nm7",105,"THETA3","estimate","0.0654216"
"4897","nm7",105,"THETA3","prse",NA
"4898","nm7",105,"THETA3","se",NA
"4899","nm7",105,"THETA4","estimate","4.41191"
"4900","nm7",105,"THETA4","prse",NA
"4901","nm7",105,"THETA4","se",NA
"4902","nm7",105,"THETA5","estimate","164.865"
"4903","nm7",105,"THETA5","prse",NA
"4904","nm7",105,"THETA5","se",NA
"4905","nm7",105,"THETA6","estimate","1.00212"
"4906","nm7",105,"THETA6","prse",NA
"4907","nm7",105,"THETA6","se",NA
"4908","nm7",105,"THETA7","estimate","1.43269"
"4909","nm7",105,"THETA7","prse",NA
"4910","nm7",105,"THETA7","se",NA
"4911","nm7",105,"OMEGA1.1","estimate","0.169176"
"4912","nm7",105,"OMEGA1.1","prse",NA
"4913","nm7",105,"OMEGA1.1","se",NA
"4914","nm7",105,"OMEGA2.1","estimate","0"
"4915","nm7",105,"OMEGA2.1","prse",NA
"4916","nm7",105,"OMEGA2.1","se",NA
"4917","nm7",105,"OMEGA2.2","estimate","0.103107"
"4918","nm7",105,"OMEGA2.2","prse",NA
"4919","nm7",105,"OMEGA2.2","se",NA
"4920","nm7",105,"OMEGA3.1","estimate","0"
"4921","nm7",105,"OMEGA3.1","prse",NA
"4922","nm7",105,"OMEGA3.1","se",NA
"4923","nm7",105,"OMEGA3.2","estimate","0"
"4924","nm7",105,"OMEGA3.2","prse",NA
"4925","nm7",105,"OMEGA3.2","se",NA
"4926","nm7",105,"OMEGA3.3","estimate","0.11725"
"4927","nm7",105,"OMEGA3.3","prse",NA
"4928","nm7",105,"OMEGA3.3","se",NA
"4929","nm7",105,"SIGMA1.1","estimate","0.0728535"
"4930","nm7",105,"SIGMA1.1","prse",NA
"4931","nm7",105,"SIGMA1.1","se",NA
"4932","nm7",105,"cov","status","0"
"4933","nm7",105,"prob","text","105 phase1 2 CMT like 1004 but diff. initial on V3"
"4934","nm7",105,"min","status","0"
"4935","nm7",105,"data","filename","../data/105.csv"
"4936","nm7",106,"ofv","minimum","2567.68238283553"
"4937","nm7",106,"THETA1","estimate","8.58604"
"4938","nm7",106,"THETA1","prse",NA
"4939","nm7",106,"THETA1","se",NA
"4940","nm7",106,"THETA2","estimate","22.8529"
"4941","nm7",106,"THETA2","prse",NA
"4942","nm7",106,"THETA2","se",NA
"4943","nm7",106,"THETA3","estimate","0.063982"
"4944","nm7",106,"THETA3","prse",NA
"4945","nm7",106,"THETA3","se",NA
"4946","nm7",106,"THETA4","estimate","4.37426"
"4947","nm7",106,"THETA4","prse",NA
"4948","nm7",106,"THETA4","se",NA
"4949","nm7",106,"THETA5","estimate","235.058"
"4950","nm7",106,"THETA5","prse",NA
"4951","nm7",106,"THETA5","se",NA
"4952","nm7",106,"THETA6","estimate","1.21167"
"4953","nm7",106,"THETA6","prse",NA
"4954","nm7",106,"THETA6","se",NA
"4955","nm7",106,"THETA7","estimate","1.30373"
"4956","nm7",106,"THETA7","prse",NA
"4957","nm7",106,"THETA7","se",NA
"4958","nm7",106,"OMEGA1.1","estimate","0.281344"
"4959","nm7",106,"OMEGA1.1","prse",NA
"4960","nm7",106,"OMEGA1.1","se",NA
"4961","nm7",106,"OMEGA2.1","estimate","0"
"4962","nm7",106,"OMEGA2.1","prse",NA
"4963","nm7",106,"OMEGA2.1","se",NA
"4964","nm7",106,"OMEGA2.2","estimate","0.192697"
"4965","nm7",106,"OMEGA2.2","prse",NA
"4966","nm7",106,"OMEGA2.2","se",NA
"4967","nm7",106,"OMEGA3.1","estimate","0"
"4968","nm7",106,"OMEGA3.1","prse",NA
"4969","nm7",106,"OMEGA3.1","se",NA
"4970","nm7",106,"OMEGA3.2","estimate","0"
"4971","nm7",106,"OMEGA3.2","prse",NA
"4972","nm7",106,"OMEGA3.2","se",NA
"4973","nm7",106,"OMEGA3.3","estimate","0.101062"
"4974","nm7",106,"OMEGA3.3","prse",NA
"4975","nm7",106,"OMEGA3.3","se",NA
"4976","nm7",106,"SIGMA1.1","estimate","0.0763756"
"4977","nm7",106,"SIGMA1.1","prse",NA
"4978","nm7",106,"SIGMA1.1","se",NA
"4979","nm7",106,"cov","status","0"
"4980","nm7",106,"prob","text","106 phase1 2 CMT like 1004 but diff. initial on V3"
"4981","nm7",106,"min","status","0"
"4982","nm7",106,"data","filename","../data/106.csv"
"4983","nm7",107,"ofv","minimum","2670.98740696797"
"4984","nm7",107,"THETA1","estimate","9.02034"
"4985","nm7",107,"THETA1","prse",NA
"4986","nm7",107,"THETA1","se",NA
"4987","nm7",107,"THETA2","estimate","25.1968"
"4988","nm7",107,"THETA2","prse",NA
"4989","nm7",107,"THETA2","se",NA
"4990","nm7",107,"THETA3","estimate","0.0774"
"4991","nm7",107,"THETA3","prse",NA
"4992","nm7",107,"THETA3","se",NA
"4993","nm7",107,"THETA4","estimate","4.58702"
"4994","nm7",107,"THETA4","prse",NA
"4995","nm7",107,"THETA4","se",NA
"4996","nm7",107,"THETA5","estimate","106.493"
"4997","nm7",107,"THETA5","prse",NA
"4998","nm7",107,"THETA5","se",NA
"4999","nm7",107,"THETA6","estimate","0.981677"
"5000","nm7",107,"THETA6","prse",NA
"5001","nm7",107,"THETA6","se",NA
"5002","nm7",107,"THETA7","estimate","1.54174"
"5003","nm7",107,"THETA7","prse",NA
"5004","nm7",107,"THETA7","se",NA
"5005","nm7",107,"OMEGA1.1","estimate","0.158332"
"5006","nm7",107,"OMEGA1.1","prse",NA
"5007","nm7",107,"OMEGA1.1","se",NA
"5008","nm7",107,"OMEGA2.1","estimate","0"
"5009","nm7",107,"OMEGA2.1","prse",NA
"5010","nm7",107,"OMEGA2.1","se",NA
"5011","nm7",107,"OMEGA2.2","estimate","0.143285"
"5012","nm7",107,"OMEGA2.2","prse",NA
"5013","nm7",107,"OMEGA2.2","se",NA
"5014","nm7",107,"OMEGA3.1","estimate","0"
"5015","nm7",107,"OMEGA3.1","prse",NA
"5016","nm7",107,"OMEGA3.1","se",NA
"5017","nm7",107,"OMEGA3.2","estimate","0"
"5018","nm7",107,"OMEGA3.2","prse",NA
"5019","nm7",107,"OMEGA3.2","se",NA
"5020","nm7",107,"OMEGA3.3","estimate","0.0947129"
"5021","nm7",107,"OMEGA3.3","prse",NA
"5022","nm7",107,"OMEGA3.3","se",NA
"5023","nm7",107,"SIGMA1.1","estimate","0.0542325"
"5024","nm7",107,"SIGMA1.1","prse",NA
"5025","nm7",107,"SIGMA1.1","se",NA
"5026","nm7",107,"cov","status","0"
"5027","nm7",107,"prob","text","107 phase1 2 CMT like 1004 but diff. initial on V3"
"5028","nm7",107,"min","status","0"
"5029","nm7",107,"data","filename","../data/107.csv"
"5030","nm7",108,"ofv","minimum","2085.84300691833"
"5031","nm7",108,"THETA1","estimate","8.79506"
"5032","nm7",108,"THETA1","prse",NA
"5033","nm7",108,"THETA1","se",NA
"5034","nm7",108,"THETA2","estimate","18.9525"
"5035","nm7",108,"THETA2","prse",NA
"5036","nm7",108,"THETA2","se",NA
"5037","nm7",108,"THETA3","estimate","0.0692636"
"5038","nm7",108,"THETA3","prse",NA
"5039","nm7",108,"THETA3","se",NA
"5040","nm7",108,"THETA4","estimate","4.28809"
"5041","nm7",108,"THETA4","prse",NA
"5042","nm7",108,"THETA4","se",NA
"5043","nm7",108,"THETA5","estimate","89.8034"
"5044","nm7",108,"THETA5","prse",NA
"5045","nm7",108,"THETA5","se",NA
"5046","nm7",108,"THETA6","estimate","0.984316"
"5047","nm7",108,"THETA6","prse",NA
"5048","nm7",108,"THETA6","se",NA
"5049","nm7",108,"THETA7","estimate","1.46542"
"5050","nm7",108,"THETA7","prse",NA
"5051","nm7",108,"THETA7","se",NA
"5052","nm7",108,"OMEGA1.1","estimate","0.181709"
"5053","nm7",108,"OMEGA1.1","prse",NA
"5054","nm7",108,"OMEGA1.1","se",NA
"5055","nm7",108,"OMEGA2.1","estimate","0"
"5056","nm7",108,"OMEGA2.1","prse",NA
"5057","nm7",108,"OMEGA2.1","se",NA
"5058","nm7",108,"OMEGA2.2","estimate","0.135826"
"5059","nm7",108,"OMEGA2.2","prse",NA
"5060","nm7",108,"OMEGA2.2","se",NA
"5061","nm7",108,"OMEGA3.1","estimate","0"
"5062","nm7",108,"OMEGA3.1","prse",NA
"5063","nm7",108,"OMEGA3.1","se",NA
"5064","nm7",108,"OMEGA3.2","estimate","0"
"5065","nm7",108,"OMEGA3.2","prse",NA
"5066","nm7",108,"OMEGA3.2","se",NA
"5067","nm7",108,"OMEGA3.3","estimate","0.145198"
"5068","nm7",108,"OMEGA3.3","prse",NA
"5069","nm7",108,"OMEGA3.3","se",NA
"5070","nm7",108,"SIGMA1.1","estimate","0.080846"
"5071","nm7",108,"SIGMA1.1","prse",NA
"5072","nm7",108,"SIGMA1.1","se",NA
"5073","nm7",108,"cov","status","0"
"5074","nm7",108,"prob","text","108 phase1 2 CMT like 1004 but diff. initial on V3"
"5075","nm7",108,"min","status","0"
"5076","nm7",108,"data","filename","../data/108.csv"
"5077","nm7",109,"ofv","minimum","2170.68438455578"
"5078","nm7",109,"THETA1","estimate","9.35287"
"5079","nm7",109,"THETA1","prse",NA
"5080","nm7",109,"THETA1","se",NA
"5081","nm7",109,"THETA2","estimate","21.032"
"5082","nm7",109,"THETA2","prse",NA
"5083","nm7",109,"THETA2","se",NA
"5084","nm7",109,"THETA3","estimate","0.0598356"
"5085","nm7",109,"THETA3","prse",NA
"5086","nm7",109,"THETA3","se",NA
"5087","nm7",109,"THETA4","estimate","3.21212"
"5088","nm7",109,"THETA4","prse",NA
"5089","nm7",109,"THETA4","se",NA
"5090","nm7",109,"THETA5","estimate","98.2611"
"5091","nm7",109,"THETA5","prse",NA
"5092","nm7",109,"THETA5","se",NA
"5093","nm7",109,"THETA6","estimate","1.06432"
"5094","nm7",109,"THETA6","prse",NA
"5095","nm7",109,"THETA6","se",NA
"5096","nm7",109,"THETA7","estimate","1.2149"
"5097","nm7",109,"THETA7","prse",NA
"5098","nm7",109,"THETA7","se",NA
"5099","nm7",109,"OMEGA1.1","estimate","0.131883"
"5100","nm7",109,"OMEGA1.1","prse",NA
"5101","nm7",109,"OMEGA1.1","se",NA
"5102","nm7",109,"OMEGA2.1","estimate","0"
"5103","nm7",109,"OMEGA2.1","prse",NA
"5104","nm7",109,"OMEGA2.1","se",NA
"5105","nm7",109,"OMEGA2.2","estimate","0.134746"
"5106","nm7",109,"OMEGA2.2","prse",NA
"5107","nm7",109,"OMEGA2.2","se",NA
"5108","nm7",109,"OMEGA3.1","estimate","0"
"5109","nm7",109,"OMEGA3.1","prse",NA
"5110","nm7",109,"OMEGA3.1","se",NA
"5111","nm7",109,"OMEGA3.2","estimate","0"
"5112","nm7",109,"OMEGA3.2","prse",NA
"5113","nm7",109,"OMEGA3.2","se",NA
"5114","nm7",109,"OMEGA3.3","estimate","0.133481"
"5115","nm7",109,"OMEGA3.3","prse",NA
"5116","nm7",109,"OMEGA3.3","se",NA
"5117","nm7",109,"SIGMA1.1","estimate","0.0788218"
"5118","nm7",109,"SIGMA1.1","prse",NA
"5119","nm7",109,"SIGMA1.1","se",NA
"5120","nm7",109,"cov","status","0"
"5121","nm7",109,"prob","text","109 phase1 2 CMT like 1004 but diff. initial on V3"
"5122","nm7",109,"min","status","0"
"5123","nm7",109,"data","filename","../data/109.csv"
"5124","nm7",110,"ofv","minimum","2594.12201178568"
"5125","nm7",110,"THETA1","estimate","7.94649"
"5126","nm7",110,"THETA1","prse",NA
"5127","nm7",110,"THETA1","se",NA
"5128","nm7",110,"THETA2","estimate","24.4715"
"5129","nm7",110,"THETA2","prse",NA
"5130","nm7",110,"THETA2","se",NA
"5131","nm7",110,"THETA3","estimate","0.0689051"
"5132","nm7",110,"THETA3","prse",NA
"5133","nm7",110,"THETA3","se",NA
"5134","nm7",110,"THETA4","estimate","3.91797"
"5135","nm7",110,"THETA4","prse",NA
"5136","nm7",110,"THETA4","se",NA
"5137","nm7",110,"THETA5","estimate","111.877"
"5138","nm7",110,"THETA5","prse",NA
"5139","nm7",110,"THETA5","se",NA
"5140","nm7",110,"THETA6","estimate","1.12811"
"5141","nm7",110,"THETA6","prse",NA
"5142","nm7",110,"THETA6","se",NA
"5143","nm7",110,"THETA7","estimate","2.46822"
"5144","nm7",110,"THETA7","prse",NA
"5145","nm7",110,"THETA7","se",NA
"5146","nm7",110,"OMEGA1.1","estimate","0.177886"
"5147","nm7",110,"OMEGA1.1","prse",NA
"5148","nm7",110,"OMEGA1.1","se",NA
"5149","nm7",110,"OMEGA2.1","estimate","0"
"5150","nm7",110,"OMEGA2.1","prse",NA
"5151","nm7",110,"OMEGA2.1","se",NA
"5152","nm7",110,"OMEGA2.2","estimate","0.163376"
"5153","nm7",110,"OMEGA2.2","prse",NA
"5154","nm7",110,"OMEGA2.2","se",NA
"5155","nm7",110,"OMEGA3.1","estimate","0"
"5156","nm7",110,"OMEGA3.1","prse",NA
"5157","nm7",110,"OMEGA3.1","se",NA
"5158","nm7",110,"OMEGA3.2","estimate","0"
"5159","nm7",110,"OMEGA3.2","prse",NA
"5160","nm7",110,"OMEGA3.2","se",NA
"5161","nm7",110,"OMEGA3.3","estimate","0.0669772"
"5162","nm7",110,"OMEGA3.3","prse",NA
"5163","nm7",110,"OMEGA3.3","se",NA
"5164","nm7",110,"SIGMA1.1","estimate","0.0609452"
"5165","nm7",110,"SIGMA1.1","prse",NA
"5166","nm7",110,"SIGMA1.1","se",NA
"5167","nm7",110,"cov","status","0"
"5168","nm7",110,"prob","text","110 phase1 2 CMT like 1004 but diff. initial on V3"
"5169","nm7",110,"min","status","0"
"5170","nm7",110,"data","filename","../data/110.csv"
"5171","nm7",111,"ofv","minimum","2448.61961991623"
"5172","nm7",111,"THETA1","estimate","9.69462"
"5173","nm7",111,"THETA1","prse",NA
"5174","nm7",111,"THETA1","se",NA
"5175","nm7",111,"THETA2","estimate","20.8611"
"5176","nm7",111,"THETA2","prse",NA
"5177","nm7",111,"THETA2","se",NA
"5178","nm7",111,"THETA3","estimate","0.073071"
"5179","nm7",111,"THETA3","prse",NA
"5180","nm7",111,"THETA3","se",NA
"5181","nm7",111,"THETA4","estimate","3.71784"
"5182","nm7",111,"THETA4","prse",NA
"5183","nm7",111,"THETA4","se",NA
"5184","nm7",111,"THETA5","estimate","136.641"
"5185","nm7",111,"THETA5","prse",NA
"5186","nm7",111,"THETA5","se",NA
"5187","nm7",111,"THETA6","estimate","0.908837"
"5188","nm7",111,"THETA6","prse",NA
"5189","nm7",111,"THETA6","se",NA
"5190","nm7",111,"THETA7","estimate","0.866347"
"5191","nm7",111,"THETA7","prse",NA
"5192","nm7",111,"THETA7","se",NA
"5193","nm7",111,"OMEGA1.1","estimate","0.164094"
"5194","nm7",111,"OMEGA1.1","prse",NA
"5195","nm7",111,"OMEGA1.1","se",NA
"5196","nm7",111,"OMEGA2.1","estimate","0"
"5197","nm7",111,"OMEGA2.1","prse",NA
"5198","nm7",111,"OMEGA2.1","se",NA
"5199","nm7",111,"OMEGA2.2","estimate","0.136057"
"5200","nm7",111,"OMEGA2.2","prse",NA
"5201","nm7",111,"OMEGA2.2","se",NA
"5202","nm7",111,"OMEGA3.1","estimate","0"
"5203","nm7",111,"OMEGA3.1","prse",NA
"5204","nm7",111,"OMEGA3.1","se",NA
"5205","nm7",111,"OMEGA3.2","estimate","0"
"5206","nm7",111,"OMEGA3.2","prse",NA
"5207","nm7",111,"OMEGA3.2","se",NA
"5208","nm7",111,"OMEGA3.3","estimate","0.12646"
"5209","nm7",111,"OMEGA3.3","prse",NA
"5210","nm7",111,"OMEGA3.3","se",NA
"5211","nm7",111,"SIGMA1.1","estimate","0.068146"
"5212","nm7",111,"SIGMA1.1","prse",NA
"5213","nm7",111,"SIGMA1.1","se",NA
"5214","nm7",111,"cov","status","0"
"5215","nm7",111,"prob","text","111 phase1 2 CMT like 1004 but diff. initial on V3"
"5216","nm7",111,"min","status","0"
"5217","nm7",111,"data","filename","../data/111.csv"
"5218","nm7",112,"ofv","minimum","2885.14597949694"
"5219","nm7",112,"THETA1","estimate","8.34596"
"5220","nm7",112,"THETA1","prse",NA
"5221","nm7",112,"THETA1","se",NA
"5222","nm7",112,"THETA2","estimate","24.1761"
"5223","nm7",112,"THETA2","prse",NA
"5224","nm7",112,"THETA2","se",NA
"5225","nm7",112,"THETA3","estimate","0.0749577"
"5226","nm7",112,"THETA3","prse",NA
"5227","nm7",112,"THETA3","se",NA
"5228","nm7",112,"THETA4","estimate","4.16116"
"5229","nm7",112,"THETA4","prse",NA
"5230","nm7",112,"THETA4","se",NA
"5231","nm7",112,"THETA5","estimate","115.702"
"5232","nm7",112,"THETA5","prse",NA
"5233","nm7",112,"THETA5","se",NA
"5234","nm7",112,"THETA6","estimate","1.08008"
"5235","nm7",112,"THETA6","prse",NA
"5236","nm7",112,"THETA6","se",NA
"5237","nm7",112,"THETA7","estimate","1.97886"
"5238","nm7",112,"THETA7","prse",NA
"5239","nm7",112,"THETA7","se",NA
"5240","nm7",112,"OMEGA1.1","estimate","0.221426"
"5241","nm7",112,"OMEGA1.1","prse",NA
"5242","nm7",112,"OMEGA1.1","se",NA
"5243","nm7",112,"OMEGA2.1","estimate","0"
"5244","nm7",112,"OMEGA2.1","prse",NA
"5245","nm7",112,"OMEGA2.1","se",NA
"5246","nm7",112,"OMEGA2.2","estimate","0.0917496"
"5247","nm7",112,"OMEGA2.2","prse",NA
"5248","nm7",112,"OMEGA2.2","se",NA
"5249","nm7",112,"OMEGA3.1","estimate","0"
"5250","nm7",112,"OMEGA3.1","prse",NA
"5251","nm7",112,"OMEGA3.1","se",NA
"5252","nm7",112,"OMEGA3.2","estimate","0"
"5253","nm7",112,"OMEGA3.2","prse",NA
"5254","nm7",112,"OMEGA3.2","se",NA
"5255","nm7",112,"OMEGA3.3","estimate","0.0954479"
"5256","nm7",112,"OMEGA3.3","prse",NA
"5257","nm7",112,"OMEGA3.3","se",NA
"5258","nm7",112,"SIGMA1.1","estimate","0.0599193"
"5259","nm7",112,"SIGMA1.1","prse",NA
"5260","nm7",112,"SIGMA1.1","se",NA
"5261","nm7",112,"cov","status","0"
"5262","nm7",112,"prob","text","112 phase1 2 CMT like 1004 but diff. initial on V3"
"5263","nm7",112,"min","status","0"
"5264","nm7",112,"data","filename","../data/112.csv"
"5265","nm7",113,"ofv","minimum","2760.05391893369"
"5266","nm7",113,"THETA1","estimate","8.02269"
"5267","nm7",113,"THETA1","prse",NA
"5268","nm7",113,"THETA1","se",NA
"5269","nm7",113,"THETA2","estimate","22.5646"
"5270","nm7",113,"THETA2","prse",NA
"5271","nm7",113,"THETA2","se",NA
"5272","nm7",113,"THETA3","estimate","0.0807929"
"5273","nm7",113,"THETA3","prse",NA
"5274","nm7",113,"THETA3","se",NA
"5275","nm7",113,"THETA4","estimate","4.74266"
"5276","nm7",113,"THETA4","prse",NA
"5277","nm7",113,"THETA4","se",NA
"5278","nm7",113,"THETA5","estimate","95.2495"
"5279","nm7",113,"THETA5","prse",NA
"5280","nm7",113,"THETA5","se",NA
"5281","nm7",113,"THETA6","estimate","0.822907"
"5282","nm7",113,"THETA6","prse",NA
"5283","nm7",113,"THETA6","se",NA
"5284","nm7",113,"THETA7","estimate","2.09886"
"5285","nm7",113,"THETA7","prse",NA
"5286","nm7",113,"THETA7","se",NA
"5287","nm7",113,"OMEGA1.1","estimate","0.226849"
"5288","nm7",113,"OMEGA1.1","prse",NA
"5289","nm7",113,"OMEGA1.1","se",NA
"5290","nm7",113,"OMEGA2.1","estimate","0"
"5291","nm7",113,"OMEGA2.1","prse",NA
"5292","nm7",113,"OMEGA2.1","se",NA
"5293","nm7",113,"OMEGA2.2","estimate","0.108032"
"5294","nm7",113,"OMEGA2.2","prse",NA
"5295","nm7",113,"OMEGA2.2","se",NA
"5296","nm7",113,"OMEGA3.1","estimate","0"
"5297","nm7",113,"OMEGA3.1","prse",NA
"5298","nm7",113,"OMEGA3.1","se",NA
"5299","nm7",113,"OMEGA3.2","estimate","0"
"5300","nm7",113,"OMEGA3.2","prse",NA
"5301","nm7",113,"OMEGA3.2","se",NA
"5302","nm7",113,"OMEGA3.3","estimate","0.110081"
"5303","nm7",113,"OMEGA3.3","prse",NA
"5304","nm7",113,"OMEGA3.3","se",NA
"5305","nm7",113,"SIGMA1.1","estimate","0.0520071"
"5306","nm7",113,"SIGMA1.1","prse",NA
"5307","nm7",113,"SIGMA1.1","se",NA
"5308","nm7",113,"cov","status","0"
"5309","nm7",113,"prob","text","113 phase1 2 CMT like 1004 but diff. initial on V3"
"5310","nm7",113,"min","status","0"
"5311","nm7",113,"data","filename","../data/113.csv"
"5312","nm7",114,"ofv","minimum","2424.12892933531"
"5313","nm7",114,"THETA1","estimate","9.13524"
"5314","nm7",114,"THETA1","prse",NA
"5315","nm7",114,"THETA1","se",NA
"5316","nm7",114,"THETA2","estimate","23.9479"
"5317","nm7",114,"THETA2","prse",NA
"5318","nm7",114,"THETA2","se",NA
"5319","nm7",114,"THETA3","estimate","0.0651275"
"5320","nm7",114,"THETA3","prse",NA
"5321","nm7",114,"THETA3","se",NA
"5322","nm7",114,"THETA4","estimate","4.15449"
"5323","nm7",114,"THETA4","prse",NA
"5324","nm7",114,"THETA4","se",NA
"5325","nm7",114,"THETA5","estimate","120.452"
"5326","nm7",114,"THETA5","prse",NA
"5327","nm7",114,"THETA5","se",NA
"5328","nm7",114,"THETA6","estimate","1.01757"
"5329","nm7",114,"THETA6","prse",NA
"5330","nm7",114,"THETA6","se",NA
"5331","nm7",114,"THETA7","estimate","1.62354"
"5332","nm7",114,"THETA7","prse",NA
"5333","nm7",114,"THETA7","se",NA
"5334","nm7",114,"OMEGA1.1","estimate","0.258915"
"5335","nm7",114,"OMEGA1.1","prse",NA
"5336","nm7",114,"OMEGA1.1","se",NA
"5337","nm7",114,"OMEGA2.1","estimate","0"
"5338","nm7",114,"OMEGA2.1","prse",NA
"5339","nm7",114,"OMEGA2.1","se",NA
"5340","nm7",114,"OMEGA2.2","estimate","0.0806353"
"5341","nm7",114,"OMEGA2.2","prse",NA
"5342","nm7",114,"OMEGA2.2","se",NA
"5343","nm7",114,"OMEGA3.1","estimate","0"
"5344","nm7",114,"OMEGA3.1","prse",NA
"5345","nm7",114,"OMEGA3.1","se",NA
"5346","nm7",114,"OMEGA3.2","estimate","0"
"5347","nm7",114,"OMEGA3.2","prse",NA
"5348","nm7",114,"OMEGA3.2","se",NA
"5349","nm7",114,"OMEGA3.3","estimate","0.083482"
"5350","nm7",114,"OMEGA3.3","prse",NA
