"","tool","run","parameter","moment","value"
"5480","nm7",104,"THETA7","prse",NA
"5481","nm7",104,"THETA7","se",NA
"5482","nm7",104,"OMEGA1.1","estimate","0.164652"
"5483","nm7",104,"OMEGA1.1","prse",NA
"5484","nm7",104,"OMEGA1.1","se",NA
"5485","nm7",104,"OMEGA2.1","estimate","0.111898"
"5486","nm7",104,"OMEGA2.1","prse",NA
"5487","nm7",104,"OMEGA2.1","se",NA
"5488","nm7",104,"OMEGA2.2","estimate","0.0762677"
"5489","nm7",104,"OMEGA2.2","prse",NA
"5490","nm7",104,"OMEGA2.2","se",NA
"5491","nm7",104,"OMEGA3.1","estimate","-0.0446503"
"5492","nm7",104,"OMEGA3.1","prse",NA
"5493","nm7",104,"OMEGA3.1","se",NA
"5494","nm7",104,"OMEGA3.2","estimate","-0.0333007"
"5495","nm7",104,"OMEGA3.2","prse",NA
"5496","nm7",104,"OMEGA3.2","se",NA
"5497","nm7",104,"OMEGA3.3","estimate","0.0515544"
"5498","nm7",104,"OMEGA3.3","prse",NA
"5499","nm7",104,"OMEGA3.3","se",NA
"5500","nm7",104,"SIGMA1.1","estimate","0.0384261"
"5501","nm7",104,"SIGMA1.1","prse",NA
"5502","nm7",104,"SIGMA1.1","se",NA
"5503","nm7",104,"SIGMA2.1","estimate","0"
"5504","nm7",104,"SIGMA2.1","prse",NA
"5505","nm7",104,"SIGMA2.1","se",NA
"5506","nm7",104,"SIGMA2.2","estimate","0.351735"
"5507","nm7",104,"SIGMA2.2","prse",NA
"5508","nm7",104,"SIGMA2.2","se",NA
"5509","nm7",104,"cov","status","0"
"5510","nm7",104,"prob","text","104 phase1 2 CMT like 1004 but diff. initial on V3"
"5511","nm7",104,"min","status","1"
"5512","nm7",104,"data","filename","../data/104.csv"
"5513","nm7",105,"ofv","minimum","2225.63168256114"
"5514","nm7",105,"THETA1","estimate","7.19229"
"5515","nm7",105,"THETA1","prse",NA
"5516","nm7",105,"THETA1","se",NA
"5517","nm7",105,"THETA2","estimate","16.6761"
"5518","nm7",105,"THETA2","prse",NA
"5519","nm7",105,"THETA2","se",NA
"5520","nm7",105,"THETA3","estimate","0.058171"
"5521","nm7",105,"THETA3","prse",NA
"5522","nm7",105,"THETA3","se",NA
"5523","nm7",105,"THETA4","estimate","2.85875"
"5524","nm7",105,"THETA4","prse",NA
"5525","nm7",105,"THETA4","se",NA
"5526","nm7",105,"THETA5","estimate","262.189"
"5527","nm7",105,"THETA5","prse",NA
"5528","nm7",105,"THETA5","se",NA
"5529","nm7",105,"THETA6","estimate","1.15012"
"5530","nm7",105,"THETA6","prse",NA
"5531","nm7",105,"THETA6","se",NA
"5532","nm7",105,"THETA7","estimate","1.42235"
"5533","nm7",105,"THETA7","prse",NA
"5534","nm7",105,"THETA7","se",NA
"5535","nm7",105,"OMEGA1.1","estimate","0.215115"
"5536","nm7",105,"OMEGA1.1","prse",NA
"5537","nm7",105,"OMEGA1.1","se",NA
"5538","nm7",105,"OMEGA2.1","estimate","0.172885"
"5539","nm7",105,"OMEGA2.1","prse",NA
"5540","nm7",105,"OMEGA2.1","se",NA
"5541","nm7",105,"OMEGA2.2","estimate","0.180277"
"5542","nm7",105,"OMEGA2.2","prse",NA
"5543","nm7",105,"OMEGA2.2","se",NA
"5544","nm7",105,"OMEGA3.1","estimate","0.0205378"
"5545","nm7",105,"OMEGA3.1","prse",NA
"5546","nm7",105,"OMEGA3.1","se",NA
"5547","nm7",105,"OMEGA3.2","estimate","-0.0239945"
"5548","nm7",105,"OMEGA3.2","prse",NA
"5549","nm7",105,"OMEGA3.2","se",NA
"5550","nm7",105,"OMEGA3.3","estimate","0.0416577"
"5551","nm7",105,"OMEGA3.3","prse",NA
"5552","nm7",105,"OMEGA3.3","se",NA
"5553","nm7",105,"SIGMA1.1","estimate","0.0693426"
"5554","nm7",105,"SIGMA1.1","prse",NA
"5555","nm7",105,"SIGMA1.1","se",NA
"5556","nm7",105,"SIGMA2.1","estimate","0"
"5557","nm7",105,"SIGMA2.1","prse",NA
"5558","nm7",105,"SIGMA2.1","se",NA
"5559","nm7",105,"SIGMA2.2","estimate","0.0786962"
"5560","nm7",105,"SIGMA2.2","prse",NA
"5561","nm7",105,"SIGMA2.2","se",NA
"5562","nm7",105,"cov","status","0"
"5563","nm7",105,"prob","text","105 phase1 2 CMT like 1004 but diff. initial on V3"
"5564","nm7",105,"min","status","0"
"5565","nm7",105,"data","filename","../data/105.csv"
"5566","nm7",106,"ofv","minimum","2463.63970263504"
"5567","nm7",106,"THETA1","estimate","9.87393"
"5568","nm7",106,"THETA1","prse",NA
"5569","nm7",106,"THETA1","se",NA
"5570","nm7",106,"THETA2","estimate","22.2327"
"5571","nm7",106,"THETA2","prse",NA
"5572","nm7",106,"THETA2","se",NA
"5573","nm7",106,"THETA3","estimate","0.0663416"
"5574","nm7",106,"THETA3","prse",NA
"5575","nm7",106,"THETA3","se",NA
"5576","nm7",106,"THETA4","estimate","3.19236"
"5577","nm7",106,"THETA4","prse",NA
"5578","nm7",106,"THETA4","se",NA
"5579","nm7",106,"THETA5","estimate","85.6547"
"5580","nm7",106,"THETA5","prse",NA
"5581","nm7",106,"THETA5","se",NA
"5582","nm7",106,"THETA6","estimate","1.01707"
"5583","nm7",106,"THETA6","prse",NA
"5584","nm7",106,"THETA6","se",NA
"5585","nm7",106,"THETA7","estimate","1.21513"
"5586","nm7",106,"THETA7","prse",NA
"5587","nm7",106,"THETA7","se",NA
"5588","nm7",106,"OMEGA1.1","estimate","0.207528"
"5589","nm7",106,"OMEGA1.1","prse",NA
"5590","nm7",106,"OMEGA1.1","se",NA
"5591","nm7",106,"OMEGA2.1","estimate","0.131171"
"5592","nm7",106,"OMEGA2.1","prse",NA
"5593","nm7",106,"OMEGA2.1","se",NA
"5594","nm7",106,"OMEGA2.2","estimate","0.123203"
"5595","nm7",106,"OMEGA2.2","prse",NA
"5596","nm7",106,"OMEGA2.2","se",NA
"5597","nm7",106,"OMEGA3.1","estimate","-0.00889086"
"5598","nm7",106,"OMEGA3.1","prse",NA
"5599","nm7",106,"OMEGA3.1","se",NA
"5600","nm7",106,"OMEGA3.2","estimate","-0.0449731"
"5601","nm7",106,"OMEGA3.2","prse",NA
"5602","nm7",106,"OMEGA3.2","se",NA
"5603","nm7",106,"OMEGA3.3","estimate","0.0388252"
"5604","nm7",106,"OMEGA3.3","prse",NA
"5605","nm7",106,"OMEGA3.3","se",NA
"5606","nm7",106,"SIGMA1.1","estimate","0.0555509"
"5607","nm7",106,"SIGMA1.1","prse",NA
"5608","nm7",106,"SIGMA1.1","se",NA
"5609","nm7",106,"SIGMA2.1","estimate","0"
"5610","nm7",106,"SIGMA2.1","prse",NA
"5611","nm7",106,"SIGMA2.1","se",NA
"5612","nm7",106,"SIGMA2.2","estimate","0.189171"
"5613","nm7",106,"SIGMA2.2","prse",NA
"5614","nm7",106,"SIGMA2.2","se",NA
"5615","nm7",106,"cov","status","0"
"5616","nm7",106,"prob","text","106 phase1 2 CMT like 1004 but diff. initial on V3"
"5617","nm7",106,"min","status","0"
"5618","nm7",106,"data","filename","../data/106.csv"
"5619","nm7",107,"ofv","minimum","2712.7498533461"
"5620","nm7",107,"THETA1","estimate","10.1556"
"5621","nm7",107,"THETA1","prse",NA
"5622","nm7",107,"THETA1","se",NA
"5623","nm7",107,"THETA2","estimate","23.7763"
"5624","nm7",107,"THETA2","prse",NA
"5625","nm7",107,"THETA2","se",NA
"5626","nm7",107,"THETA3","estimate","0.0734841"
"5627","nm7",107,"THETA3","prse",NA
"5628","nm7",107,"THETA3","se",NA
"5629","nm7",107,"THETA4","estimate","3.18439"
"5630","nm7",107,"THETA4","prse",NA
"5631","nm7",107,"THETA4","se",NA
"5632","nm7",107,"THETA5","estimate","129.034"
"5633","nm7",107,"THETA5","prse",NA
"5634","nm7",107,"THETA5","se",NA
"5635","nm7",107,"THETA6","estimate","1.02516"
"5636","nm7",107,"THETA6","prse",NA
"5637","nm7",107,"THETA6","se",NA
"5638","nm7",107,"THETA7","estimate","0.956767"
"5639","nm7",107,"THETA7","prse",NA
"5640","nm7",107,"THETA7","se",NA
"5641","nm7",107,"OMEGA1.1","estimate","0.136837"
"5642","nm7",107,"OMEGA1.1","prse",NA
"5643","nm7",107,"OMEGA1.1","se",NA
"5644","nm7",107,"OMEGA2.1","estimate","0.103091"
"5645","nm7",107,"OMEGA2.1","prse",NA
"5646","nm7",107,"OMEGA2.1","se",NA
"5647","nm7",107,"OMEGA2.2","estimate","0.0821519"
"5648","nm7",107,"OMEGA2.2","prse",NA
"5649","nm7",107,"OMEGA2.2","se",NA
"5650","nm7",107,"OMEGA3.1","estimate","-0.0208393"
"5651","nm7",107,"OMEGA3.1","prse",NA
"5652","nm7",107,"OMEGA3.1","se",NA
"5653","nm7",107,"OMEGA3.2","estimate","-0.0295654"
"5654","nm7",107,"OMEGA3.2","prse",NA
"5655","nm7",107,"OMEGA3.2","se",NA
"5656","nm7",107,"OMEGA3.3","estimate","0.0460558"
"5657","nm7",107,"OMEGA3.3","prse",NA
"5658","nm7",107,"OMEGA3.3","se",NA
"5659","nm7",107,"SIGMA1.1","estimate","0.0499497"
"5660","nm7",107,"SIGMA1.1","prse",NA
"5661","nm7",107,"SIGMA1.1","se",NA
"5662","nm7",107,"SIGMA2.1","estimate","0"
"5663","nm7",107,"SIGMA2.1","prse",NA
"5664","nm7",107,"SIGMA2.1","se",NA
"5665","nm7",107,"SIGMA2.2","estimate","0.257261"
"5666","nm7",107,"SIGMA2.2","prse",NA
"5667","nm7",107,"SIGMA2.2","se",NA
"5668","nm7",107,"cov","status","0"
"5669","nm7",107,"prob","text","107 phase1 2 CMT like 1004 but diff. initial on V3"
"5670","nm7",107,"min","status","1"
"5671","nm7",107,"data","filename","../data/107.csv"
"5672","nm7",108,"ofv","minimum","2376.39284134894"
"5673","nm7",108,"THETA1","estimate","10.5714"
"5674","nm7",108,"THETA1","prse",NA
"5675","nm7",108,"THETA1","se",NA
"5676","nm7",108,"THETA2","estimate","21.5847"
"5677","nm7",108,"THETA2","prse",NA
"5678","nm7",108,"THETA2","se",NA
"5679","nm7",108,"THETA3","estimate","0.0690618"
"5680","nm7",108,"THETA3","prse",NA
"5681","nm7",108,"THETA3","se",NA
"5682","nm7",108,"THETA4","estimate","2.93371"
"5683","nm7",108,"THETA4","prse",NA
"5684","nm7",108,"THETA4","se",NA
"5685","nm7",108,"THETA5","estimate","85.416"
"5686","nm7",108,"THETA5","prse",NA
"5687","nm7",108,"THETA5","se",NA
"5688","nm7",108,"THETA6","estimate","0.880738"
"5689","nm7",108,"THETA6","prse",NA
"5690","nm7",108,"THETA6","se",NA
"5691","nm7",108,"THETA7","estimate","1.00385"
"5692","nm7",108,"THETA7","prse",NA
"5693","nm7",108,"THETA7","se",NA
"5694","nm7",108,"OMEGA1.1","estimate","0.358803"
"5695","nm7",108,"OMEGA1.1","prse",NA
"5696","nm7",108,"OMEGA1.1","se",NA
"5697","nm7",108,"OMEGA2.1","estimate","0.288595"
"5698","nm7",108,"OMEGA2.1","prse",NA
"5699","nm7",108,"OMEGA2.1","se",NA
"5700","nm7",108,"OMEGA2.2","estimate","0.239679"
"5701","nm7",108,"OMEGA2.2","prse",NA
"5702","nm7",108,"OMEGA2.2","se",NA
"5703","nm7",108,"OMEGA3.1","estimate","0.0011777"
"5704","nm7",108,"OMEGA3.1","prse",NA
"5705","nm7",108,"OMEGA3.1","se",NA
"5706","nm7",108,"OMEGA3.2","estimate","-0.0127596"
"5707","nm7",108,"OMEGA3.2","prse",NA
"5708","nm7",108,"OMEGA3.2","se",NA
"5709","nm7",108,"OMEGA3.3","estimate","0.0248811"
"5710","nm7",108,"OMEGA3.3","prse",NA
"5711","nm7",108,"OMEGA3.3","se",NA
"5712","nm7",108,"SIGMA1.1","estimate","0.0384934"
"5713","nm7",108,"SIGMA1.1","prse",NA
"5714","nm7",108,"SIGMA1.1","se",NA
"5715","nm7",108,"SIGMA2.1","estimate","0"
"5716","nm7",108,"SIGMA2.1","prse",NA
"5717","nm7",108,"SIGMA2.1","se",NA
"5718","nm7",108,"SIGMA2.2","estimate","0.349972"
"5719","nm7",108,"SIGMA2.2","prse",NA
"5720","nm7",108,"SIGMA2.2","se",NA
"5721","nm7",108,"cov","status","0"
"5722","nm7",108,"prob","text","108 phase1 2 CMT like 1004 but diff. initial on V3"
"5723","nm7",108,"min","status","0"
"5724","nm7",108,"data","filename","../data/108.csv"
"5725","nm7",109,"ofv","minimum","2156.8786684778"
"5726","nm7",109,"THETA1","estimate","8.94379"
"5727","nm7",109,"THETA1","prse",NA
"5728","nm7",109,"THETA1","se",NA
"5729","nm7",109,"THETA2","estimate","22.3983"
"5730","nm7",109,"THETA2","prse",NA
"5731","nm7",109,"THETA2","se",NA
"5732","nm7",109,"THETA3","estimate","0.0654713"
"5733","nm7",109,"THETA3","prse",NA
"5734","nm7",109,"THETA3","se",NA
"5735","nm7",109,"THETA4","estimate","2.53972"
"5736","nm7",109,"THETA4","prse",NA
"5737","nm7",109,"THETA4","se",NA
"5738","nm7",109,"THETA5","estimate","92.9986"
"5739","nm7",109,"THETA5","prse",NA
"5740","nm7",109,"THETA5","se",NA
"5741","nm7",109,"THETA6","estimate","1.02828"
"5742","nm7",109,"THETA6","prse",NA
"5743","nm7",109,"THETA6","se",NA
"5744","nm7",109,"THETA7","estimate","1.80625"
"5745","nm7",109,"THETA7","prse",NA
"5746","nm7",109,"THETA7","se",NA
"5747","nm7",109,"OMEGA1.1","estimate","0.101343"
"5748","nm7",109,"OMEGA1.1","prse",NA
"5749","nm7",109,"OMEGA1.1","se",NA
"5750","nm7",109,"OMEGA2.1","estimate","0.0866713"
"5751","nm7",109,"OMEGA2.1","prse",NA
"5752","nm7",109,"OMEGA2.1","se",NA
"5753","nm7",109,"OMEGA2.2","estimate","0.10523"
"5754","nm7",109,"OMEGA2.2","prse",NA
"5755","nm7",109,"OMEGA2.2","se",NA
"5756","nm7",109,"OMEGA3.1","estimate","0.00152472"
"5757","nm7",109,"OMEGA3.1","prse",NA
"5758","nm7",109,"OMEGA3.1","se",NA
"5759","nm7",109,"OMEGA3.2","estimate","-0.040179"
"5760","nm7",109,"OMEGA3.2","prse",NA
"5761","nm7",109,"OMEGA3.2","se",NA
"5762","nm7",109,"OMEGA3.3","estimate","0.0553529"
"5763","nm7",109,"OMEGA3.3","prse",NA
"5764","nm7",109,"OMEGA3.3","se",NA
"5765","nm7",109,"SIGMA1.1","estimate","0.0483635"
"5766","nm7",109,"SIGMA1.1","prse",NA
"5767","nm7",109,"SIGMA1.1","se",NA
"5768","nm7",109,"SIGMA2.1","estimate","0"
"5769","nm7",109,"SIGMA2.1","prse",NA
"5770","nm7",109,"SIGMA2.1","se",NA
"5771","nm7",109,"SIGMA2.2","estimate","0.0711707"
"5772","nm7",109,"SIGMA2.2","prse",NA
"5773","nm7",109,"SIGMA2.2","se",NA
"5774","nm7",109,"cov","status","0"
"5775","nm7",109,"prob","text","109 phase1 2 CMT like 1004 but diff. initial on V3"
"5776","nm7",109,"min","status","0"
"5777","nm7",109,"data","filename","../data/109.csv"
"5778","nm7",110,"ofv","minimum","2720.32756916359"
"5779","nm7",110,"THETA1","estimate","9.14017"
"5780","nm7",110,"THETA1","prse",NA
"5781","nm7",110,"THETA1","se",NA
"5782","nm7",110,"THETA2","estimate","20.7736"
"5783","nm7",110,"THETA2","prse",NA
"5784","nm7",110,"THETA2","se",NA
"5785","nm7",110,"THETA3","estimate","0.0715447"
"5786","nm7",110,"THETA3","prse",NA
"5787","nm7",110,"THETA3","se",NA
"5788","nm7",110,"THETA4","estimate","3.77069"
"5789","nm7",110,"THETA4","prse",NA
"5790","nm7",110,"THETA4","se",NA
"5791","nm7",110,"THETA5","estimate","70.8829"
"5792","nm7",110,"THETA5","prse",NA
"5793","nm7",110,"THETA5","se",NA
"5794","nm7",110,"THETA6","estimate","0.898546"
"5795","nm7",110,"THETA6","prse",NA
"5796","nm7",110,"THETA6","se",NA
"5797","nm7",110,"THETA7","estimate","1.52983"
"5798","nm7",110,"THETA7","prse",NA
"5799","nm7",110,"THETA7","se",NA
"5800","nm7",110,"OMEGA1.1","estimate","0.182351"
"5801","nm7",110,"OMEGA1.1","prse",NA
"5802","nm7",110,"OMEGA1.1","se",NA
"5803","nm7",110,"OMEGA2.1","estimate","0.0780822"
"5804","nm7",110,"OMEGA2.1","prse",NA
"5805","nm7",110,"OMEGA2.1","se",NA
"5806","nm7",110,"OMEGA2.2","estimate","0.0908318"
"5807","nm7",110,"OMEGA2.2","prse",NA
"5808","nm7",110,"OMEGA2.2","se",NA
"5809","nm7",110,"OMEGA3.1","estimate","0.00496212"
"5810","nm7",110,"OMEGA3.1","prse",NA
"5811","nm7",110,"OMEGA3.1","se",NA
"5812","nm7",110,"OMEGA3.2","estimate","-0.049929"
"5813","nm7",110,"OMEGA3.2","prse",NA
"5814","nm7",110,"OMEGA3.2","se",NA
"5815","nm7",110,"OMEGA3.3","estimate","0.0473526"
"5816","nm7",110,"OMEGA3.3","prse",NA
"5817","nm7",110,"OMEGA3.3","se",NA
"5818","nm7",110,"SIGMA1.1","estimate","0.0462386"
"5819","nm7",110,"SIGMA1.1","prse",NA
"5820","nm7",110,"SIGMA1.1","se",NA
"5821","nm7",110,"SIGMA2.1","estimate","0"
"5822","nm7",110,"SIGMA2.1","prse",NA
"5823","nm7",110,"SIGMA2.1","se",NA
"5824","nm7",110,"SIGMA2.2","estimate","0.240046"
"5825","nm7",110,"SIGMA2.2","prse",NA
"5826","nm7",110,"SIGMA2.2","se",NA
"5827","nm7",110,"cov","status","0"
"5828","nm7",110,"prob","text","110 phase1 2 CMT like 1004 but diff. initial on V3"
"5829","nm7",110,"min","status","0"
"5830","nm7",110,"data","filename","../data/110.csv"
"5831","nm7",111,"ofv","minimum","2115.8077091959"
"5832","nm7",111,"THETA1","estimate","8.27422"
"5833","nm7",111,"THETA1","prse",NA
"5834","nm7",111,"THETA1","se",NA
"5835","nm7",111,"THETA2","estimate","21.8538"
"5836","nm7",111,"THETA2","prse",NA
"5837","nm7",111,"THETA2","se",NA
"5838","nm7",111,"THETA3","estimate","0.0737828"
"5839","nm7",111,"THETA3","prse",NA
"5840","nm7",111,"THETA3","se",NA
"5841","nm7",111,"THETA4","estimate","3.87956"
"5842","nm7",111,"THETA4","prse",NA
"5843","nm7",111,"THETA4","se",NA
"5844","nm7",111,"THETA5","estimate","126.968"
"5845","nm7",111,"THETA5","prse",NA
"5846","nm7",111,"THETA5","se",NA
"5847","nm7",111,"THETA6","estimate","0.974004"
"5848","nm7",111,"THETA6","prse",NA
"5849","nm7",111,"THETA6","se",NA
"5850","nm7",111,"THETA7","estimate","1.31568"
"5851","nm7",111,"THETA7","prse",NA
"5852","nm7",111,"THETA7","se",NA
"5853","nm7",111,"OMEGA1.1","estimate","0.183152"
"5854","nm7",111,"OMEGA1.1","prse",NA
"5855","nm7",111,"OMEGA1.1","se",NA
"5856","nm7",111,"OMEGA2.1","estimate","0.123435"
"5857","nm7",111,"OMEGA2.1","prse",NA
"5858","nm7",111,"OMEGA2.1","se",NA
"5859","nm7",111,"OMEGA2.2","estimate","0.100181"
"5860","nm7",111,"OMEGA2.2","prse",NA
"5861","nm7",111,"OMEGA2.2","se",NA
"5862","nm7",111,"OMEGA3.1","estimate","-0.00115833"
"5863","nm7",111,"OMEGA3.1","prse",NA
"5864","nm7",111,"OMEGA3.1","se",NA
"5865","nm7",111,"OMEGA3.2","estimate","-0.026129"
"5866","nm7",111,"OMEGA3.2","prse",NA
"5867","nm7",111,"OMEGA3.2","se",NA
"5868","nm7",111,"OMEGA3.3","estimate","0.071925"
"5869","nm7",111,"OMEGA3.3","prse",NA
"5870","nm7",111,"OMEGA3.3","se",NA
"5871","nm7",111,"SIGMA1.1","estimate","0.0414826"
"5872","nm7",111,"SIGMA1.1","prse",NA
"5873","nm7",111,"SIGMA1.1","se",NA
"5874","nm7",111,"SIGMA2.1","estimate","0"
"5875","nm7",111,"SIGMA2.1","prse",NA
"5876","nm7",111,"SIGMA2.1","se",NA
"5877","nm7",111,"SIGMA2.2","estimate","0.259023"
"5878","nm7",111,"SIGMA2.2","prse",NA
"5879","nm7",111,"SIGMA2.2","se",NA
"5880","nm7",111,"cov","status","0"
"5881","nm7",111,"prob","text","111 phase1 2 CMT like 1004 but diff. initial on V3"
"5882","nm7",111,"min","status","0"
"5883","nm7",111,"data","filename","../data/111.csv"
"5884","nm7",112,"ofv","minimum","2084.38450011661"
"5885","nm7",112,"THETA1","estimate","8.36704"
"5886","nm7",112,"THETA1","prse",NA
"5887","nm7",112,"THETA1","se",NA
"5888","nm7",112,"THETA2","estimate","24.2875"
"5889","nm7",112,"THETA2","prse",NA
"5890","nm7",112,"THETA2","se",NA
"5891","nm7",112,"THETA3","estimate","0.065571"
"5892","nm7",112,"THETA3","prse",NA
"5893","nm7",112,"THETA3","se",NA
"5894","nm7",112,"THETA4","estimate","3.38126"
"5895","nm7",112,"THETA4","prse",NA
"5896","nm7",112,"THETA4","se",NA
"5897","nm7",112,"THETA5","estimate","127.656"
"5898","nm7",112,"THETA5","prse",NA
"5899","nm7",112,"THETA5","se",NA
"5900","nm7",112,"THETA6","estimate","1.03894"
"5901","nm7",112,"THETA6","prse",NA
"5902","nm7",112,"THETA6","se",NA
"5903","nm7",112,"THETA7","estimate","1.51858"
"5904","nm7",112,"THETA7","prse",NA
"5905","nm7",112,"THETA7","se",NA
"5906","nm7",112,"OMEGA1.1","estimate","0.206135"
"5907","nm7",112,"OMEGA1.1","prse",NA
"5908","nm7",112,"OMEGA1.1","se",NA
"5909","nm7",112,"OMEGA2.1","estimate","0.152211"
"5910","nm7",112,"OMEGA2.1","prse",NA
"5911","nm7",112,"OMEGA2.1","se",NA
"5912","nm7",112,"OMEGA2.2","estimate","0.133794"
"5913","nm7",112,"OMEGA2.2","prse",NA
"5914","nm7",112,"OMEGA2.2","se",NA
"5915","nm7",112,"OMEGA3.1","estimate","-0.00507253"
"5916","nm7",112,"OMEGA3.1","prse",NA
"5917","nm7",112,"OMEGA3.1","se",NA
"5918","nm7",112,"OMEGA3.2","estimate","-0.0412783"
"5919","nm7",112,"OMEGA3.2","prse",NA
"5920","nm7",112,"OMEGA3.2","se",NA
"5921","nm7",112,"OMEGA3.3","estimate","0.0659611"
"5922","nm7",112,"OMEGA3.3","prse",NA
"5923","nm7",112,"OMEGA3.3","se",NA
"5924","nm7",112,"SIGMA1.1","estimate","0.0457848"
"5925","nm7",112,"SIGMA1.1","prse",NA
"5926","nm7",112,"SIGMA1.1","se",NA
"5927","nm7",112,"SIGMA2.1","estimate","0"
"5928","nm7",112,"SIGMA2.1","prse",NA
"5929","nm7",112,"SIGMA2.1","se",NA
"5930","nm7",112,"SIGMA2.2","estimate","0.194339"
"5931","nm7",112,"SIGMA2.2","prse",NA
"5932","nm7",112,"SIGMA2.2","se",NA
"5933","nm7",112,"cov","status","0"
"5934","nm7",112,"prob","text","112 phase1 2 CMT like 1004 but diff. initial on V3"
"5935","nm7",112,"min","status","0"
"5936","nm7",112,"data","filename","../data/112.csv"
"5937","nm7",113,"ofv","minimum","2941.30090273987"
"5938","nm7",113,"THETA1","estimate","9.13072"
"5939","nm7",113,"THETA1","prse",NA
"5940","nm7",113,"THETA1","se",NA
"5941","nm7",113,"THETA2","estimate","23.6378"
"5942","nm7",113,"THETA2","prse",NA
"5943","nm7",113,"THETA2","se",NA
"5944","nm7",113,"THETA3","estimate","0.0762097"
"5945","nm7",113,"THETA3","prse",NA
"5946","nm7",113,"THETA3","se",NA
"5947","nm7",113,"THETA4","estimate","3.68641"
"5948","nm7",113,"THETA4","prse",NA
"5949","nm7",113,"THETA4","se",NA
"5950","nm7",113,"THETA5","estimate","103.618"
"5951","nm7",113,"THETA5","prse",NA
"5952","nm7",113,"THETA5","se",NA
"5953","nm7",113,"THETA6","estimate","0.926457"
"5954","nm7",113,"THETA6","prse",NA
"5955","nm7",113,"THETA6","se",NA
"5956","nm7",113,"THETA7","estimate","1.54456"
"5957","nm7",113,"THETA7","prse",NA
"5958","nm7",113,"THETA7","se",NA
"5959","nm7",113,"OMEGA1.1","estimate","0.193779"
"5960","nm7",113,"OMEGA1.1","prse",NA
"5961","nm7",113,"OMEGA1.1","se",NA
"5962","nm7",113,"OMEGA2.1","estimate","0.116482"
"5963","nm7",113,"OMEGA2.1","prse",NA
"5964","nm7",113,"OMEGA2.1","se",NA
"5965","nm7",113,"OMEGA2.2","estimate","0.0889816"
"5966","nm7",113,"OMEGA2.2","prse",NA
"5967","nm7",113,"OMEGA2.2","se",NA
"5968","nm7",113,"OMEGA3.1","estimate","-0.0136313"
"5969","nm7",113,"OMEGA3.1","prse",NA
"5970","nm7",113,"OMEGA3.1","se",NA
"5971","nm7",113,"OMEGA3.2","estimate","-0.041492"
"5972","nm7",113,"OMEGA3.2","prse",NA
"5973","nm7",113,"OMEGA3.2","se",NA
"5974","nm7",113,"OMEGA3.3","estimate","0.0594365"
"5975","nm7",113,"OMEGA3.3","prse",NA
"5976","nm7",113,"OMEGA3.3","se",NA
"5977","nm7",113,"SIGMA1.1","estimate","0.0445074"
"5978","nm7",113,"SIGMA1.1","prse",NA
"5979","nm7",113,"SIGMA1.1","se",NA
"5980","nm7",113,"SIGMA2.1","estimate","0"
"5981","nm7",113,"SIGMA2.1","prse",NA
"5982","nm7",113,"SIGMA2.1","se",NA
"5983","nm7",113,"SIGMA2.2","estimate","0.276759"
"5984","nm7",113,"SIGMA2.2","prse",NA
"5985","nm7",113,"SIGMA2.2","se",NA
"5986","nm7",113,"cov","status","0"
"5987","nm7",113,"prob","text","113 phase1 2 CMT like 1004 but diff. initial on V3"
"5988","nm7",113,"min","status","0"
"5989","nm7",113,"data","filename","../data/113.csv"
"5990","nm7",114,"ofv","minimum","2264.60798738361"
"5991","nm7",114,"THETA1","estimate","10.6534"
"5992","nm7",114,"THETA1","prse",NA
"5993","nm7",114,"THETA1","se",NA
"5994","nm7",114,"THETA2","estimate","29.493"
"5995","nm7",114,"THETA2","prse",NA
"5996","nm7",114,"THETA2","se",NA
"5997","nm7",114,"THETA3","estimate","0.0762357"
"5998","nm7",114,"THETA3","prse",NA
"5999","nm7",114,"THETA3","se",NA
"6000","nm7",114,"THETA4","estimate","4.17321"
"6001","nm7",114,"THETA4","prse",NA
"6002","nm7",114,"THETA4","se",NA
"6003","nm7",114,"THETA5","estimate","118.646"
"6004","nm7",114,"THETA5","prse",NA
"6005","nm7",114,"THETA5","se",NA
"6006","nm7",114,"THETA6","estimate","0.963839"
"6007","nm7",114,"THETA6","prse",NA
"6008","nm7",114,"THETA6","se",NA
"6009","nm7",114,"THETA7","estimate","1.44477"
"6010","nm7",114,"THETA7","prse",NA
"6011","nm7",114,"THETA7","se",NA
"6012","nm7",114,"OMEGA1.1","estimate","0.127789"
"6013","nm7",114,"OMEGA1.1","prse",NA
"6014","nm7",114,"OMEGA1.1","se",NA
"6015","nm7",114,"OMEGA2.1","estimate","0.0746106"
"6016","nm7",114,"OMEGA2.1","prse",NA
"6017","nm7",114,"OMEGA2.1","se",NA
"6018","nm7",114,"OMEGA2.2","estimate","0.0607853"
"6019","nm7",114,"OMEGA2.2","prse",NA
"6020","nm7",114,"OMEGA2.2","se",NA
"6021","nm7",114,"OMEGA3.1","estimate","-0.0250575"
"6022","nm7",114,"OMEGA3.1","prse",NA
